Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2025-12-22,Lat Pulldown,Back,85.0,lbs,10,,,,"Did begin to feel my forearms towards the end. Not only that, but the previous set and this set I am speeding up to prevent forearm burnout before back. I am also doing 1 minute rest for December 22nd's lat pulldown exercise"
2025-12-22,Lat Pulldown,Back,85.0,lbs,8,,,,"Debatable since the last rep didn't touch my chest"
2025-12-22,Dead Hang,Arms,,,,,,0:00:34,"Put this exercise at the end of my workout, questionable progress"
2025-12-22,Dead Hang,Arms,,,,,,0:00:30,""
2025-12-22,Dead Hang,Arms,,,,,,0:00:26,""
2026-01-02,Barbell Squat,Legs,45.0,lbs,10,,,,""
2026-01-02,Barbell Squat,Legs,120.0,lbs,10,,,,""
2026-01-02,Barbell Squat,Legs,120.0,lbs,10,,,,""
2026-01-02,Barbell Squat,Legs,120.0,lbs,10,,,,"Incredibly difficult to get the last rep"
2026-01-02,Seated Leg Curl Machine,Legs,50.0,lbs,12,,,,""
2026-01-02,Seated Leg Curl Machine,Legs,50.0,lbs,8,,,,"Couldn't do past 8 reps. Reducing weight to stay within 10-12 range"
2026-01-02,Seated Leg Curl Machine,Legs,45.0,lbs,10,,,,""
2026-01-02,Back Extension,Back,120.0,lbs,2,,,,"Way too heavy, reducing to 90 just to be safe"
2026-01-02,Back Extension,Back,90.0,lbs,15,,,,"Possibly could have done 20 reps so I'm bumping the weight to 100."
2026-01-02,Back Extension,Back,90.0,lbs,15,,,,"Forgot to increase to 100lbs"
2026-01-02,Back Extension,Back,100.0,lbs,15,,,,"Starting to have slight difficulty in the last 2-3 reps"
2026-01-02,Flat Barbell Bench Press,Chest,45.0,lbs,10,,,,""
2026-01-02,Flat Barbell Bench Press,Chest,110.0,lbs,7,,,,""
2026-01-02,Flat Barbell Bench Press,Chest,110.0,lbs,6,,,,""
2026-01-02,Flat Barbell Bench Press,Chest,110.0,lbs,5,,,,""
2026-01-02,Cable Face Pull,Shoulders,12.5,lbs,20,,,,""
2026-01-02,Cable Face Pull,Shoulders,12.5,lbs,14,,,,""
2026-01-02,Cable Face Pull,Shoulders,7.5,lbs,20,,,,"Had to slow down, was really difficult woth the burn"
2026-01-02,Dead Hang,Arms,,,,,,0:00:50,""
2026-01-02,Dead Hang,Arms,,,,,,0:00:38,""
2026-01-02,Dead Hang,Arms,,,,,,0:00:34,""
2026-01-04,Assisted Pull Up,Back,60.0,lbs,12,,,,"2 minute rest instead due to time constraints"
2026-01-04,Assisted Pull Up,Back,60.0,lbs,12,,,,"Definitely started feeling my forearms fatiguing"
2026-01-04,Assisted Pull Up,Back,60.0,lbs,7,,,,"Arms fatigued, feelin more towards bicep"
2026-01-04,Seated Cable Row,Back,80.0,lbs,10,,,,""
2026-01-04,Seated Cable Row,Back,80.0,lbs,9,,,,"Form is about starting to have difficulties, grip definitely loosened though"
2026-01-04,Seated Cable Row,Back,80.0,lbs,8,,,,""
2026-01-04,Barbell Squat,Legs,45.0,lbs,10,,,,""
2026-01-04,Barbell Squat,Legs,110.0,lbs,10,,,,""
2026-01-04,Barbell Squat,Legs,110.0,lbs,1,,,,"Stopped here since i felt strain in my lower back"
2026-01-04,Leg Extension Machine,Legs,70.0,lbs,6,,,,"Immediately reducing, holy crap it burns in regards to like muscle feel. I can feel the burn from its effectiveness but man it's hard to tough out"
2026-01-04,Leg Extension Machine,Legs,60.0,lbs,9,,,,"Still incredibly challenging, must reduce lower to be able to even hit the 10 rep range"
2026-01-04,Leg Extension Machine,Legs,50.0,lbs,10,,,,"Incredibly hard time hitting the 10 rep mark because of how much it burns, indication of muscle fatigue"
2026-01-04,Overhead Press,Shoulders,30.0,lbs,10,,,,""
2026-01-04,Overhead Press,Shoulders,30.0,lbs,5,,,,"Definitely starting to tire out for sure"
2026-01-04,Overhead Press,Shoulders,30.0,lbs,6,,,,"I rushed the last two sets due to time constraints"
2026-01-04,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-01-04,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-01-04,Hanging Leg Raise,Abs,0.0,lbs,9,,,,""
2026-01-13,Back Extension,Back,100.0,lbs,15,,,,""
2026-01-13,Back Extension,Back,100.0,lbs,15,,,,""
2026-01-13,Back Extension,Back,105.0,lbs,15,,,,""
2026-01-13,Barbell Squat,Legs,45.0,lbs,10,,,,"Wearing boots while doing squats today"
2026-01-13,Barbell Squat,Legs,120.0,lbs,10,,,,""
2026-01-13,Barbell Squat,Legs,120.0,lbs,10,,,,""
2026-01-13,Barbell Squat,Legs,120.0,lbs,10,,,,"Barely pushed out 10 reps, incredible challenging"
2026-01-13,Seated Leg Curl Machine,Legs,50.0,lbs,12,,,,""
2026-01-13,Seated Leg Curl Machine,Legs,50.0,lbs,12,,,,""
2026-01-13,Seated Leg Curl Machine,Legs,50.0,lbs,12,,,,"Last few sets were significantly faster to push through the fatigue"
2026-01-13,Flat Barbell Bench Press,Chest,45.0,lbs,10,,,,""
2026-01-13,Flat Barbell Bench Press,Chest,110.0,lbs,8,,,,"Unsure whethere I could have gotten another rep. I may have fully failed, but i just in case I played it safe and put weight on the bottom rack since I didn't want to risk a sudden failure"
2026-01-13,Flat Barbell Bench Press,Chest,110.0,lbs,7,,,,""
2026-01-13,Flat Barbell Bench Press,Chest,110.0,lbs,4,,,,""
2026-01-13,Cable Face Pull,Shoulders,12.5,lbs,20,,,,""
2026-01-13,Cable Face Pull,Shoulders,12.5,lbs,20,,,,""
2026-01-13,Cable Face Pull,Shoulders,12.5,lbs,20,,,,""
2026-01-13,Dead Hang,Arms,,,,,,0:00:59,""
2026-01-13,Dead Hang,Arms,,,,,,0:00:47,""
2026-01-13,Dead Hang,Arms,,,,,,0:00:37,""
2026-01-20,Barbell Squat,Legs,45.0,lbs,10,,,,"Warmup set"
2026-01-20,Barbell Squat,Legs,110.0,lbs,8,,,,"Middle of back feels a bit like strained before i even worked out. Might have strained myself the day before. Form looks pretty damn good and not stressful but am playing it safe as i get close to failure"
2026-01-20,Barbell Squat,Legs,110.0,lbs,7,,,,"My form is straight up beautiful today. I'm like pausing at the bottom and everything. I might keep this weight just from how good the form is"
2026-01-20,Barbell Squat,Legs,110.0,lbs,6,,,,""
2026-01-20,Leg Extension Machine,Legs,55.0,lbs,10,,,,""
2026-01-20,Leg Extension Machine,Legs,55.0,lbs,9,,,,""
2026-01-20,Leg Extension Machine,Legs,55.0,lbs,8,,,,""
2026-01-20,Seated Cable Row,Back,80.0,lbs,12,,,,""
2026-01-20,Seated Cable Row,Back,80.0,lbs,12,,,,""
2026-01-20,Seated Cable Row,Back,80.0,lbs,8,,,,""
2026-01-20,Assisted Pull Up,Back,60.0,lbs,12,,,,"Definitely feeling it in my biceps a bit?"
2026-01-20,Assisted Pull Up,Back,60.0,lbs,5,,,,"I don't think my form is good here. Going to switch to genuine pull ups"
2026-01-20,Pull Up,Back,0.0,lbs,2,,,,""
2026-01-20,Overhead Press,Shoulders,30.0,lbs,10,,,,""
2026-01-20,Overhead Press,Shoulders,30.0,lbs,5,,,,"Definitely fatiguing muscle at this point"
2026-01-20,Overhead Press,Shoulders,30.0,lbs,3,,,,""
2026-01-20,Hanging Leg Raise,Abs,0.0,lbs,12,,,,""
2026-01-20,Hanging Leg Raise,Abs,0.0,lbs,8,,,,""
2026-01-20,Hanging Leg Raise,Abs,0.0,lbs,7,,,,""
2026-01-22,Back Extension,Back,105.0,lbs,15,,,,""
2026-01-22,Back Extension,Back,105.0,lbs,15,,,,""
2026-01-22,Back Extension,Back,105.0,lbs,15,,,,""
2026-01-22,Barbell Squat,Legs,45.0,lbs,10,,,,""
2026-01-22,Barbell Squat,Legs,120.0,lbs,10,,,,""
2026-01-22,Barbell Squat,Legs,120.0,lbs,7,,,,"Didn't want to take any risks in failing even with the support rails to catch it as I was fully shaking on the way up"
2026-01-22,Barbell Squat,Legs,120.0,lbs,6,,,,""
2026-01-22,Seated Leg Curl Machine,Legs,50.0,lbs,12,,,,""
2026-01-22,Seated Leg Curl Machine,Legs,55.0,lbs,12,,,,""
2026-01-22,Seated Leg Curl Machine,Legs,55.0,lbs,9,,,,""
2026-01-22,Flat Dumbbell Bench Press,Chest,30.0,lbs,10,,,,"Definitely feels a bit challenging but am feeling it in my chest which is good"
2026-01-22,Flat Dumbbell Bench Press,Chest,30.0,lbs,10,,,,"Fully figured out the form. I, in a sense, need to have 90° elbow with my wrist slightly back"
2026-01-22,Flat Dumbbell Bench Press,Chest,30.0,lbs,8,,,,""
2026-01-22,Cable Face Pull,Shoulders,17.5,lbs,20,,,,""
2026-01-22,Cable Face Pull,Shoulders,17.5,lbs,20,,,,""
2026-01-22,Cable Face Pull,Shoulders,17.5,lbs,20,,,,""
2026-01-22,Dead Hang,Arms,,,,,,0:00:50,"My wrist feels weird? I don't quite know how to describe it but I should have been able to do more, I may have gotten scared of injury due to a weird feeling?"
2026-01-22,Dead Hang,Arms,,,,,,0:00:37,"That one my arms definitely got tired by this point"
2026-01-22,Dead Hang,Arms,,,,,,0:00:36,""
2026-03-04,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-03-04,Flat Barbell Bench Press,Chest,100.0,lbs,7,,,,""
2026-03-04,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-03-04,Flat Barbell Bench Press,Chest,100.0,lbs,5,,,,""
2026-03-04,Overhead Press,Shoulders,25.0,lbs,4,,,,"Feel a bit of a mobility issue and I feel weaker. Going to reduce to 20 just to be safe. Can't reduce to 20 so I'll stick to 25 but stop if I feel too much discomfort"
2026-03-04,Overhead Press,Shoulders,25.0,lbs,4,,,,"Maxing out at 4 reps, definitely feel weaker"
2026-03-04,Overhead Press,Shoulders,25.0,lbs,3,,,,""
2026-03-04,Incline Dumbbell Bench Press,Chest,15.0,lbs,7,,,,"Form still feels weird, pretty sure it's just because I'm not used to it"
2026-03-04,Incline Dumbbell Bench Press,Chest,15.0,lbs,9,,,,"Definitely capping out at 9 reps here. It's not that i feel it in my triceps mainly, it's that the muscle is fatiguing and i can feel the fatigue spread from my upper chest to my triceps a bit, mainly my left side though."
2026-03-04,Incline Dumbbell Bench Press,Chest,15.0,lbs,10,,,,"Yeah, capped at 10 here and feel in my upper chest connecting to the inner of my shoulder. I believe the form is correct here"
2026-03-04,Lateral Dumbbell Raise,Shoulders,10.0,lbs,7,,,,"Holy balogne, lost a ton of my strength here"
2026-03-04,Lateral Dumbbell Raise,Shoulders,10.0,lbs,6,,,,""
2026-03-04,Lateral Dumbbell Raise,Shoulders,10.0,lbs,3,,,,""
2026-03-04,Cable Overhead Triceps Extension,Triceps,17.5,lbs,12,,,,"Doing properly now. Before I was doing plain cable tricep extension"
2026-03-04,Cable Overhead Triceps Extension,Triceps,22.5,lbs,12,,,,"Steadily increasing weight, definitely doing this variation from here on"
2026-03-04,Cable Overhead Triceps Extension,Triceps,25.0,lbs,12,,,,"25 is definitely my working set. I had a hard time wven getting into position for 27.5 and struggled on the last 2 reps for 25lbs"
2026-03-05,Lat Pulldown,Back,75.0,lbs,12,,,,""
2026-03-05,Lat Pulldown,Back,75.0,lbs,11,,,,"Last rep is debatable on counting. I counted it since it reached around bottom of my neck"
2026-03-05,Lat Pulldown,Back,75.0,lbs,7,,,,"Forearms definitely fatigued first"
2026-03-05,Seated Cable Row,Back,85.0,lbs,8,,,,""
2026-03-05,Seated Cable Row,Back,85.0,lbs,8,,,,""
2026-03-05,Seated Cable Row,Back,85.0,lbs,7,,,,""
2026-03-05,Assisted Pull Up,Back,60.0,lbs,6,,,,""
2026-03-05,Assisted Pull Up,Back,60.0,lbs,7,,,,"Feeling fatigue in my heart and forearms, mainly my heart"
2026-03-05,Assisted Pull Up,Back,60.0,lbs,8,,,,""
2026-03-05,Dumbbell Curl,Biceps,25.0,lbs,6,,,,""
2026-03-05,Dumbbell Curl,Biceps,20.0,lbs,8,,,,""
2026-03-05,Dumbbell Curl,Biceps,20.0,lbs,5,,,,""
2026-03-06,Barbell Squat,Legs,45.0,lbs,10,,,,""
2026-03-06,Barbell Squat,Legs,105.0,lbs,7,,,,"Noticeable drop in strength, reducing down to 100 to try and keep within range. Note: I am wearing boots for this session. Changed my mind, want to stick with this weight, and will do a set of 4-8 for strength instead"
2026-03-06,Barbell Squat,Legs,105.0,lbs,5,,,,""
2026-03-06,Barbell Squat,Legs,95.0,lbs,6,,,,""
2026-03-06,Seated Leg Curl Machine,Legs,60.0,lbs,12,,,,""
2026-03-06,Seated Leg Curl Machine,Legs,60.0,lbs,12,,,,""
2026-03-06,Seated Leg Curl Machine,Legs,60.0,lbs,9,,,,""
2026-03-06,Back Extension,Back,105.0,lbs,15,,,,""
2026-03-06,Back Extension,Back,105.0,lbs,15,,,,""
2026-03-06,Back Extension,Back,105.0,lbs,15,,,,""
2026-03-06,Leg Extension Machine,Legs,55.0,lbs,10,,,,""
2026-03-06,Leg Extension Machine,Legs,55.0,lbs,10,,,,""
2026-03-06,Leg Extension Machine,Legs,55.0,lbs,8,,,,""
2026-03-07,Running (Treadmill),Cardio,,,,1.44,mi,0:25:00,"3.5mi/hr, 162bpm at the end, calculated by checking heart beat for 10 seconds *6, 81% heart rate zone"
2026-03-07,Dead Hang,Arms,,,,,,0:00:42,""
2026-03-07,Dead Hang,Arms,,,,,,0:00:34,""
2026-03-07,Dead Hang,Arms,,,,,,0:00:25,""
2026-03-07,Toe-Touch Stretch,Stretch,,,,,,0:02:00,""
2026-03-07,Toe-Touch Stretch (One Leg Over Other),Stretch,,,,,,0:02:00,""
2026-03-07,Shoulder Stretch,Stretch,,,,,,0:02:00,""
2026-03-07,Shoulder Stretch,Stretch,,,,,,0:01:30,""
2026-03-08,Flat Barbell Bench Press,Chest,45.0,lbs,10,,,,""
2026-03-08,Flat Barbell Bench Press,Chest,100.0,lbs,8,,,,""
2026-03-08,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-03-08,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-03-08,Overhead Press,Shoulders,25.0,lbs,4,,,,"Left arm tired out first, after my set i feel my scapula a little bit? Strange"
2026-03-08,Overhead Press,Shoulders,25.0,lbs,2,,,,"I definitely am having more difficulty. Feel my scapula slightly. Maybe it's because the stretches fix the range of motion a bit, which makes it harder since I'm going closer to the full range of motion? Reducing weight to 15lbs to get more reps in and definitely stretching my rotator cuff more to ascertain full range of motion"
2026-03-08,Overhead Press,Shoulders,15.0,lbs,5,,,,"It feels like I'm building my inner back muscle by the scapula here. It doesn't feel dangerous or amything, it just feels like I'm now using a muscle that was super weak before"
2026-03-08,Incline Dumbbell Bench Press,Chest,15.0,lbs,10,,,,""
2026-03-08,Incline Dumbbell Bench Press,Chest,15.0,lbs,10,,,,""
2026-03-08,Incline Dumbbell Bench Press,Chest,20.0,lbs,9,,,,""
2026-03-08,Lateral Dumbbell Raise,Shoulders,12.5,lbs,6,,,,""
2026-03-08,Lateral Dumbbell Raise,Shoulders,12.5,lbs,6,,,,""
2026-03-08,Lateral Dumbbell Raise,Shoulders,12.5,lbs,6,,,,""
2026-03-08,Cable Overhead Triceps Extension,Triceps,30.0,lbs,6,,,,"Didn't notice a 2.5 on the machine, also using rope extension to make it as challenging as possible."
2026-03-08,Cable Overhead Triceps Extension,Triceps,27.5,lbs,5,,,,""
2026-03-08,Cable Overhead Triceps Extension,Triceps,27.5,lbs,3,,,,"Failed at a low number so I'm drop setting this, no rest between this set 22.5lbs and 17.5lbs"
2026-03-08,Cable Overhead Triceps Extension,Triceps,22.5,lbs,2,,,,"Drop set"
2026-03-08,Cable Overhead Triceps Extension,Triceps,17.5,lbs,2,,,,"Drop set"
2026-03-08,Toe-Touch Stretch,Stretch,,,,,,0:02:00,""
2026-03-08,Toe-Touch Stretch (One Leg Over Other),Stretch,,,,,,0:02:00,""
2026-03-08,Shoulder Stretch,Stretch,,,,,,0:02:00,""
2026-03-10,Dead Hang,Arms,,,,,,0:00:57,""
2026-03-10,Dead Hang,Arms,,,,,,0:00:36,""
2026-03-10,Dead Hang,Arms,,,,,,0:00:27,""
2026-03-10,Lat Pulldown,Back,60.0,lbs,8,,,,""
2026-03-10,Lat Pulldown,Back,80.0,lbs,8,,,,"Likely could have done more, didn't take the chance so that I can ensure proper form"
2026-03-10,Lat Pulldown,Back,80.0,lbs,8,,,,"Tried for a 9th, couldn't do it"
2026-03-10,Lat Pulldown,Back,80.0,lbs,7,,,,""
2026-03-10,Seated Cable Row,Back,85.0,lbs,10,,,,"Maybe I could have done 1-2 more reps."
2026-03-10,Seated Cable Row,Back,85.0,lbs,9,,,,""
2026-03-10,Seated Cable Row,Back,85.0,lbs,8,,,,""
2026-03-10,Assisted Pull Up,Back,60.0,lbs,7,,,,"Can't tell where the muscle failure is at"
2026-03-10,Assisted Pull Up,Back,60.0,lbs,9,,,,"Definitely feel it kind of like in the bicep ? I'm like pulling the elbows into my sides to lift up. I did have my hands closer on this set too"
2026-03-10,Assisted Pull Up,Back,60.0,lbs,6,,,,"Noticed my palm went away from my grip, indicating a weakness in my grip, particularly my left arm. I failed as a result of grip."
2026-03-10,Dumbbell Curl,Biceps,25.0,lbs,9,,,,""
2026-03-10,Dumbbell Curl,Biceps,25.0,lbs,5,,,,"6 reps left hand, 5 reps right hand. For reference: i have been doing dumbbell curls with only one hand at a time"
2026-03-10,Dumbbell Curl,Biceps,25.0,lbs,4,,,,""
2026-03-10,EZ-Bar Reverse Curl,Arms,30.0,lbs,6,,,,"This assumes ez bar weighs 20lbs"
2026-03-10,EZ-Bar Reverse Curl,Arms,30.0,lbs,3,,,,"100% failed because my left hand grip failed"
2026-03-10,EZ-Bar Reverse Curl,Arms,20.0,lbs,5,,,,""
2026-03-11,Barbell Squat,Legs,45.0,lbs,10,,,,""
2026-03-11,Barbell Squat,Legs,105.0,lbs,10,,,,""
2026-03-11,Barbell Squat,Legs,105.0,lbs,10,,,,"Quite challenging reps but i was able to pump it out to the 10 rep"
2026-03-11,Barbell Squat,Legs,105.0,lbs,9,,,,"Definitely capped out at 9 reps. Struggled quite a bit on the last rep"
2026-03-11,Seated Leg Curl Machine,Legs,65.0,lbs,12,,,,""
2026-03-11,Seated Leg Curl Machine,Legs,75.0,lbs,10,,,,"The guy that worked in with me accidentally put it at 75, not 65 😂"
2026-03-11,Seated Leg Curl Machine,Legs,65.0,lbs,8,,,,""
2026-03-11,Leg Extension Machine,Legs,60.0,lbs,10,,,,""
2026-03-11,Leg Extension Machine,Legs,60.0,lbs,10,,,,""
2026-03-11,Leg Extension Machine,Legs,60.0,lbs,10,,,,""
2026-03-11,Back Extension,Back,110.0,lbs,15,,,,""
2026-03-11,Back Extension,Back,110.0,lbs,15,,,,"May have done 16. The machine counted 16, and I wasn't really focused on counting and was unsure, so i started at the last known number so might be off by one"
2026-03-11,Back Extension,Back,110.0,lbs,12,,,,"Failed after 12 reps"
2026-03-11,Hanging Leg Raise,Abs,0.0,lbs,10,,,,"Going a bit fast, going to slow it down"
2026-03-11,Hanging Leg Raise,Abs,0.0,lbs,8,,,,"I can feel the burn around my stomach and like slightly lower like the little area between my stomach and private area"
2026-03-11,Hanging Leg Raise,Abs,0.0,lbs,8,,,,"Going quick on the way up and slow on the down. I slowed down quite a bit but it definitely burns"
2026-03-11,Toe-Touch Stretch,Stretch,,,,,,0:02:00,"After 40 seconds, i used a 13lb small kettlebell to bring me down as much as possible"
2026-03-11,Toe-Touch Stretch (One Leg Over Other),Stretch,,,,,,0:02:00,""
2026-03-11,Shoulder Stretch,Stretch,,,,,,0:01:20,"Now able to touch floor, doing individual now"
2026-03-11,Shoulder Stretch (Individual Arms),Stretch,,,,,,0:02:00,"Started feeling the stretch all the way to my chest holy balogne"
2026-03-22,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-03-22,Flat Barbell Bench Press,Chest,100.0,lbs,8,,,,""
2026-03-22,Flat Barbell Bench Press,Chest,100.0,lbs,7,,,,""
2026-03-22,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-03-22,Overhead Press,Shoulders,20.0,lbs,7,,,,""
2026-03-22,Overhead Press,Shoulders,20.0,lbs,6,,,,""
2026-03-22,Overhead Press,Shoulders,20.0,lbs,6,,,,""
2026-03-22,Incline Dumbbell Bench Press,Chest,20.0,lbs,10,,,,"100% could have done more"
2026-03-22,Incline Dumbbell Bench Press,Chest,20.0,lbs,10,,,,"Could have done 1 more for sure, uncertain about more than 1 though"
2026-03-22,Incline Dumbbell Bench Press,Chest,20.0,lbs,9,,,,"Unsure if i could do 1 more"
2026-03-22,Lateral Dumbbell Raise,Shoulders,15.0,lbs,4,,,,""
2026-03-22,Lateral Dumbbell Raise,Shoulders,10.0,lbs,9,,,,""
2026-03-22,Lateral Dumbbell Raise,Shoulders,10.0,lbs,9,,,,""
2026-03-22,Lateral Dumbbell Raise,Shoulders,10.0,lbs,7,,,,""
2026-03-22,Cable Overhead Triceps Extension,Triceps,25.0,lbs,10,,,,""
2026-03-22,Cable Overhead Triceps Extension,Triceps,25.0,lbs,8,,,,""
2026-03-22,Cable Overhead Triceps Extension,Triceps,25.0,lbs,4,,,,"Failed at low reps, drop setting w/o rest"
2026-03-22,Cable Overhead Triceps Extension,Triceps,20.0,lbs,2,,,,"Drop set. No rest before this set"
2026-03-22,Cable Overhead Triceps Extension,Triceps,20.0,lbs,4,,,,"Drop set, no rest before this set"
2026-03-22,Shoulder Stretch,Stretch,,,,,,0:02:00,""
2026-03-22,Toe-Touch Stretch,Stretch,,,,,,0:02:00,""
2026-04-01,Dead Hang,Arms,,,,,,0:01:04,""
2026-04-01,Dead Hang,Arms,,,,,,0:00:41,""
2026-04-01,Dead Hang,Arms,,,,,,0:00:29,""
2026-04-01,Lat Pulldown,Back,60.0,lbs,8,,,,"Warmup, not too challenging"
2026-04-01,Lat Pulldown,Back,80.0,lbs,8,,,,"Relatively challenging, i think i feel it kind of in my bottom of my arm like the entire line there but some of my back"
2026-04-01,Lat Pulldown,Back,80.0,lbs,9,,,,"The 9th rep is debatable since it didn't touch my chest. I also switched to just overhand grip midway through the set"
2026-04-01,Lat Pulldown,Back,80.0,lbs,7,,,,"Forearms definitely tired out, the under part of the srm"
2026-04-01,Seated Cable Row,Back,85.0,lbs,10,,,,"Definitely could have done 1 or 2 more"
2026-04-01,Seated Cable Row,Back,85.0,lbs,10,,,,"Could have done 1-2 more here as well"
2026-04-01,Seated Cable Row,Back,85.0,lbs,7,,,,""
2026-04-01,Assisted Pull Up,Back,60.0,lbs,7,,,,"Biceps are definitely fatiguing, so is my grip"
2026-04-01,Assisted Pull Up,Back,60.0,lbs,7,,,,"Had to stop due to grip fatiguing, didn't want to fall since my hands are sweating too"
2026-04-01,Assisted Pull Up,Back,60.0,lbs,5,,,,""
2026-04-01,Dumbbell Curl,Biceps,25.0,lbs,8,,,,""
2026-04-01,Dumbbell Curl,Biceps,25.0,lbs,5,,,,""
2026-04-01,Dumbbell Curl,Biceps,25.0,lbs,3,,,,""
2026-04-01,EZ-Bar Reverse Curl,Arms,30.0,lbs,5,,,,""
2026-04-01,EZ-Bar Reverse Curl,Arms,30.0,lbs,4,,,,""
2026-04-01,EZ-Bar Reverse Curl,Arms,30.0,lbs,3,,,,""
2026-04-07,Barbell Squat,Legs,45.0,lbs,8,,,,""
2026-04-07,Barbell Squat,Legs,105.0,lbs,10,,,,""
2026-04-07,Barbell Squat,Legs,105.0,lbs,10,,,,""
2026-04-07,Barbell Squat,Legs,105.0,lbs,10,,,,"Heart definitely appears to be fatiguing quite a bit"
2026-04-07,Seated Leg Curl Machine,Legs,77.5,lbs,6,,,,"Changed the positioning quite a lot, s3itching back to 3-3-4"
2026-04-07,Seated Leg Curl Machine,Legs,77.5,lbs,8,,,,"A bit easier and less stretch of my leg in 3-3-4, do notice I slide down a little bit though which is kind of annoying"
2026-04-07,Seated Leg Curl Machine,Legs,77.5,lbs,8,,,,""
2026-04-07,Leg Extension Machine,Legs,67.5,lbs,10,,,,""
2026-04-07,Leg Extension Machine,Legs,67.5,lbs,10,,,,""
2026-04-07,Leg Extension Machine,Legs,67.5,lbs,8,,,,""
2026-04-07,Back Extension,Back,112.5,lbs,8,,,,""
2026-04-07,Back Extension,Back,112.5,lbs,10,,,,""
2026-04-07,Back Extension,Back,112.5,lbs,10,,,,""
2026-04-07,Hanging Leg Raise,Abs,0.0,lbs,13,,,,""
2026-04-07,Hanging Leg Raise,Abs,0.0,lbs,11,,,,""
2026-04-07,Hanging Leg Raise,Abs,0.0,lbs,9,,,,""
2026-04-07,Sprint Laps,Cardio,,,,0.13,mi,0:00:36,""
2026-04-07,Sprint Laps,Cardio,,,,0.13,mi,0:01:50,""
2026-04-07,Sprint Laps,Cardio,,,,0.13,mi,0:02:39,""
2026-04-07,Sprint Laps,Cardio,,,,0.13,mi,0:04:10,""
2026-04-07,Sprint Laps,Cardio,,,,0.13,mi,0:05:02,""
2026-04-08,Flat Barbell Bench Press,Chest,45.0,lbs,8,,,,""
2026-04-08,Flat Barbell Bench Press,Chest,100.0,lbs,9,,,,""
2026-04-08,Flat Barbell Bench Press,Chest,100.0,lbs,6,,,,""
2026-04-08,Flat Barbell Bench Press,Chest,100.0,lbs,4,,,,""
2026-04-08,Overhead Press,Shoulders,17.5,lbs,10,,,,""
2026-04-08,Overhead Press,Shoulders,17.5,lbs,10,,,,"Last rep was quite hard, left side was noticeably feeling it"
2026-04-08,Overhead Press,Shoulders,17.5,lbs,5,,,,"Left arm 100% failed early"
2026-04-08,Incline Dumbbell Bench Press,Chest,20.0,lbs,10,,,,"Quite challenging, noticing left side struggling more here as well"
2026-04-08,Incline Dumbbell Bench Press,Chest,20.0,lbs,10,,,,""
2026-04-08,Incline Dumbbell Bench Press,Chest,20.0,lbs,9,,,,"Tried doing a 10th rep but left side continuously started shaking more and more aggressively as i tried to push but no progress was made from what i was able to see so i failed"
2026-04-08,Lateral Dumbbell Raise,Shoulders,10.0,lbs,10,,,,""
2026-04-08,Lateral Dumbbell Raise,Shoulders,10.0,lbs,9,,,,"Did a 10th rep but it didn't feel like i went all the way even though it looked like it did so I'm not counting it"
2026-04-08,Lateral Dumbbell Raise,Shoulders,10.0,lbs,7,,,,"Definitely noticed my left arm dipped"
2026-04-08,Cable Overhead Triceps Extension,Triceps,25.0,lbs,10,,,,"I prefer having the thing below rather than above. So I'm bringing the rope up, not down"
2026-04-08,Cable Overhead Triceps Extension,Triceps,25.0,lbs,5,,,,"Significantly harder when pulling the rope up instead of down, now tracking circle. Circle 11 from the bottom is the only one that can be touched and then is blocked"
2026-04-08,Cable Overhead Triceps Extension,Triceps,20.0,lbs,7,,,,"Ended early, did drop sets after this"
2026-04-08,Cable Overhead Triceps Extension,Triceps,15.0,lbs,3,,,,"Drop set"
2026-04-08,Cable Overhead Triceps Extension,Triceps,10.0,lbs,5,,,,"Drop set"
2026-04-08,General Running,Cardio,,,,0.13,mi,0:00:51,""
2026-04-08,General Running,Cardio,,,,0.13,mi,0:01:02,""
2026-04-08,General Running,Cardio,,,,0.13,mi,0:01:06,""
2026-04-08,General Running,Cardio,,,,0.13,mi,0:01:11,""
2026-04-08,General Running,Cardio,,,,0.13,mi,0:00:47,""
2026-04-10,Dead Hang,Arms,,,,,,0:00:48,""
2026-04-10,Dead Hang,Arms,,,,,,0:00:28,""
2026-04-10,Dead Hang,Arms,,,,,,0:00:32,""
2026-04-10,Lat Pulldown,Back,80.0,lbs,10,,,,""
2026-04-10,Lat Pulldown,Back,80.0,lbs,10,,,,"Feel my chest a little bit? It might be that it's stretching because I'm making sure the bar touches my chest to ensure good form"
2026-04-10,Lat Pulldown,Back,80.0,lbs,10,,,,""
